owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
2401685,2018-08-07 00:00:00,,190734212,Pennsylvania,1-Philadelphia City (20 mi.),2,741.00
2405087,2018-09-13 00:00:00,2018-09-13 00:00:00,190462125,Pennsylvania,1-Philadelphia City (20 mi.),5,740.00
2398158,2018-02-17 00:00:00,,11217,New York,3-New York City (20 mi.),6,738.00
982832,2018-04-19 00:00:00,,191453611,Pennsylvania,1-Philadelphia City (20 mi.),3,738.00
2401682,2018-08-06 00:00:00,,07452,New Jersey,3-New York City (20 mi.),5,736.00
2396496,2018-01-01 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),5,736.00
2401180,2018-05-22 00:00:00,,95003,California,7-USA Balance,5,734.00
2401182,2018-05-23 00:00:00,2019-04-04 00:00:00,08057,New Jersey,1-Philadelphia City (20 mi.),5,731.00
2399798,2018-04-16 00:00:00,,97215,Oregon,7-USA Balance,,730.00
2398885,2018-03-22 00:00:00,2018-05-25 00:00:00,08055,New Jersey,1-Philadelphia City (20 mi.),4,720.00
2396734,2018-01-16 00:00:00,,10025,New York,3-New York City (20 mi.),,720.00
2400077,2018-04-22 00:00:00,,17815,Pennsylvania,5-NEC (140 mi. from Philly),,720.00
365593,2018-01-27 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),4,720.00
2399796,2018-04-16 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),U,720.00
2398814,2018-03-18 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,720.00
2399391,2018-04-09 00:00:00,2018-05-21 00:00:00,19425,Pennsylvania,2-Greater Philadelphia(70 mi.),6,720.00
2400408,2018-04-27 00:00:00,,20878,Maryland,4-DC (20 mi.),,720.00
2399652,2018-04-13 00:00:00,2020-04-07 00:00:00,21401,Maryland,5-NEC (140 mi. from Philly),5,720.00
2397026,2018-01-24 00:00:00,2019-03-26 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,712.00
2398491,2018-03-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,710.00
11575,2018-09-26 00:00:00,2018-11-26 00:00:00,190461708,Pennsylvania,1-Philadelphia City (20 mi.),5,700.00
2400292,2018-04-25 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,698.00
2400536,2018-04-29 00:00:00,,08086,New Jersey,1-Philadelphia City (20 mi.),4,697.00
366983,2018-05-02 00:00:00,,080229565,New Jersey,2-Greater Philadelphia(70 mi.),,690.00
2398574,2018-03-06 00:00:00,,19085,Pennsylvania,1-Philadelphia City (20 mi.),4,690.00
2398715,2018-03-10 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),2,690.00
2398175,2018-02-17 00:00:00,,98275,Washington,7-USA Balance,5,690.00
609004,2018-08-02 00:00:00,,100123710,New York,3-New York City (20 mi.),3,687.00
2408535,2018-12-17 00:00:00,,18428,Pennsylvania,5-NEC (140 mi. from Philly),3,687.00
2403308,2018-08-31 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,687.00
2413070,2018-03-22 00:00:00,2020-04-30 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,686.00
2371504,2018-07-31 00:00:00,,07723,New Jersey,2-Greater Philadelphia(70 mi.),4,684.00
2396613,2018-01-08 00:00:00,,K2C 4C7,Ontario,8-Foreign,2,683.00
2398043,2018-02-14 00:00:00,2018-09-20 00:00:00,08060,New Jersey,2-Greater Philadelphia(70 mi.),2,680.00
2408426,2018-12-11 00:00:00,,08690,New Jersey,2-Greater Philadelphia(70 mi.),5,680.00
2399292,2018-04-05 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,680.00
2417079,2018-12-17 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),3,680.00
2399224,2018-04-04 00:00:00,,77380,Texas,7-USA Balance,U,680.00
2399747,2018-04-15 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),5,678.00
2397467,2018-02-06 00:00:00,2018-03-20 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,676.00
2397095,2018-01-28 00:00:00,2019-03-15 00:00:00,19118,Pennsylvania,1-Philadelphia City (20 mi.),4,672.00
2398052,2018-02-14 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,670.00
2418377,2018-01-04 00:00:00,,07029,New Jersey,3-New York City (20 mi.),U,660.00
2404582,2018-09-07 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),5,660.00
2397031,2018-01-25 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),4,660.00
2397631,2018-02-09 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),4,660.00
2397415,2018-02-04 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),4,660.00
2397707,2018-02-11 00:00:00,2018-06-22 00:00:00,19610,Pennsylvania,2-Greater Philadelphia(70 mi.),5,660.00
2398828,2018-03-19 00:00:00,,90210,California,7-USA Balance,U,660.00
2400229,2018-04-24 00:00:00,,70122,Louisiana,7-USA Balance,,659.00
2396760,2018-01-16 00:00:00,,22030,Virginia,4-DC (20 mi.),5,658.00
2408398,2018-12-09 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),5,656.00
2399836,2018-04-17 00:00:00,,19947,Delaware,5-NEC (140 mi. from Philly),4,656.00
2406223,2018-09-24 00:00:00,2020-04-24 00:00:00,20913,Maryland,4-DC (20 mi.),U,656.00
2398297,2018-02-24 00:00:00,2019-06-25 00:00:00,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,650.00
2397102,2018-01-28 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),U,650.00
2401066,2018-05-10 00:00:00,2018-05-10 00:00:00,08501,New Jersey,2-Greater Philadelphia(70 mi.),5,648.00
2401444,2018-08-01 00:00:00,,07712,New Jersey,2-Greater Philadelphia(70 mi.),U,646.00
2399067,2018-03-29 00:00:00,,08247,New Jersey,2-Greater Philadelphia(70 mi.),6,639.00
2397352,2018-02-03 00:00:00,2020-06-02 00:00:00,08057,New Jersey,1-Philadelphia City (20 mi.),4,636.00
2405763,2018-09-20 00:00:00,2018-09-20 00:00:00,08332,New Jersey,2-Greater Philadelphia(70 mi.),3,636.00
2406159,2018-09-23 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),4,636.00
2408333,2018-12-04 00:00:00,,19343,Pennsylvania,2-Greater Philadelphia(70 mi.),5,636.00
2408184,2018-11-23 00:00:00,,20904,Maryland,4-DC (20 mi.),3,636.00
2415632,2018-01-28 00:00:00,2019-09-21 00:00:00,19102,Pennsylvania,1-Philadelphia City (20 mi.),1,632.00
2399000,2018-04-18 00:00:00,,10019,New York,3-New York City (20 mi.),,630.00
2396612,2018-01-08 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),4,630.00
2401220,2018-06-05 00:00:00,,17201,Pennsylvania,5-NEC (140 mi. from Philly),,627.00
2408136,2018-11-14 00:00:00,2020-06-03 00:00:00,19148,Pennsylvania,1-Philadelphia City (20 mi.),3,623.00
2397573,2018-02-08 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),4,618.00
2399558,2018-04-11 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),3,618.00
2404969,2018-09-12 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,618.00
2399855,2018-04-17 00:00:00,,08078,New Jersey,1-Philadelphia City (20 mi.),2,617.00
2399431,2018-04-09 00:00:00,,17601,Pennsylvania,2-Greater Philadelphia(70 mi.),4,616.00
2408210,2018-11-26 00:00:00,,19007,Pennsylvania,2-Greater Philadelphia(70 mi.),5,616.00
2398875,2018-03-21 00:00:00,2018-12-31 00:00:00,68502,Nebraska,7-USA Balance,,616.00
2408500,2018-12-15 00:00:00,,08824,New Jersey,2-Greater Philadelphia(70 mi.),U,615.00
2408498,2018-12-15 00:00:00,,11223,New York,3-New York City (20 mi.),4,613.00
2401290,2018-07-02 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),3,612.00
2401301,2018-07-04 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),5,610.00
2408310,2018-12-03 00:00:00,,19137,Pennsylvania,1-Philadelphia City (20 mi.),3,610.00
2401282,2018-06-27 00:00:00,,68131,Nebraska,7-USA Balance,4,610.00
2401566,2018-08-02 00:00:00,,07702,New Jersey,2-Greater Philadelphia(70 mi.),2,606.00
2400269,2018-04-25 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,604.00
2397447,2018-02-05 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),4,602.00
2401695,2018-08-07 00:00:00,,22206,Virginia,4-DC (20 mi.),,602.00
2400039,2018-04-21 00:00:00,,07728,New Jersey,2-Greater Philadelphia(70 mi.),,600.00
2397287,2018-02-01 00:00:00,,11215,New York,3-New York City (20 mi.),6,600.00
984761,2018-03-08 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),6,600.00
2400513,2018-04-28 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),,600.00
2396627,2018-02-07 00:00:00,,19057,Pennsylvania,2-Greater Philadelphia(70 mi.),2,600.00
2398475,2018-03-03 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,600.00
2398836,2018-03-19 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),2,600.00
2405081,2018-09-13 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,600.00
2399565,2018-04-11 00:00:00,,19422,Pennsylvania,1-Philadelphia City (20 mi.),4,600.00
2399180,2018-04-03 00:00:00,,19468,Pennsylvania,2-Greater Philadelphia(70 mi.),2,600.00
2402074,2018-08-26 00:00:00,,94114,California,7-USA Balance,6,600.00
2408192,2018-11-24 00:00:00,,080558104,New Jersey,1-Philadelphia City (20 mi.),4,598.00
2399058,2018-03-29 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),3,598.00
2408592,2018-12-20 00:00:00,2018-12-20 00:00:00,18073,Pennsylvania,2-Greater Philadelphia(70 mi.),2,598.00
974974,2018-09-09 00:00:00,1999-09-14 00:00:00,19002,Pennsylvania,1-Philadelphia City (20 mi.),5,598.00
