owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
971916,2017-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1612,$5000,Perelman Theater,Elizabeth Cree,2
48480,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$2592,$4000,Academy of Music,Carmen,4
48480,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$2592,$4000,Academy of Music,The Magic Flute,4
48480,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$2592,$4000,Academy of Music,Written on Skin,4
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Academy of Music,Carmen,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Academy of Music,The Magic Flute,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Academy of Music,Written on Skin,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Garden Restaurant,Performance Reception Passes,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Perelman Theater,Elizabeth Cree,4
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,Philadelphia Museum of Art,War Stories,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,The Barnes Foundation,The Wake World,2
200933,2017-03-09 00:00:00,1,Phone,Ticketing,VIP,$1996,$4000,The Wilma Theater,We Shall Not Be Moved,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Academy of Music,Carmen,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Academy of Music,The Magic Flute,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Academy of Music,Written on Skin,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Garden Restaurant,Performance Reception Passes,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Perelman Theater,O17 Festival Artist,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Philadelphia Museum of Art,War Stories,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,The Barnes Foundation,The Wake World,2
1220576,2017-02-27 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1792,$2600,Tier 2 Lounge,Performance Reception Passes,2
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Academy of Music,Carmen,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Academy of Music,The Magic Flute,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Academy of Music,Written on Skin,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Garden Restaurant,Performance Reception Passes,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Perelman Theater,Elizabeth Cree,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,Philadelphia Museum of Art,War Stories,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,The Barnes Foundation,The Wake World,4
3369,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$3010,$2500,The Wilma Theater,We Shall Not Be Moved,4
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Academy of Music,Carmen,2
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Academy of Music,The Magic Flute,2
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Academy of Music,Written on Skin,2
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Independence Mall,OOTM: The Marriage of Figaro,4
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Perelman Theater,O17 Festival Artist,4
6996,2017-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1062,$2500,Tier 2 Lounge,Performance Reception Passes,2
15239,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$2500,Academy of Music,Carmen,2
15239,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$2500,Academy of Music,The Magic Flute,2
15239,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$2500,Academy of Music,Written on Skin,2
246046,2017-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$1748,$2500,Academy of Music,Carmen,2
246046,2017-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$1748,$2500,Academy of Music,The Magic Flute,2
246046,2017-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$1748,$2500,Academy of Music,Written on Skin,2
246046,2017-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$1748,$2500,Perelman Theater,Elizabeth Cree,2
246046,2017-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$1748,$2500,The Wilma Theater,We Shall Not Be Moved,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,Academy of Music,Carmen,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,Academy of Music,The Magic Flute,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,Academy of Music,Written on Skin,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,Garden Restaurant,Performance Reception Passes,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,Perelman Theater,Elizabeth Cree,2
971630,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1262,$2500,The Barnes Foundation,The Wake World,2
971684,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$708,$2500,Academy of Music,Carmen,2
971684,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$708,$2500,Academy of Music,The Magic Flute,2
971684,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$708,$2500,Academy of Music,Written on Skin,2
2026998,2017-03-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,Carmen,2
2026998,2017-03-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,The Magic Flute,2
2026998,2017-03-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,Written on Skin,2
2026998,2017-03-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1612,$2500,Perelman Theater,Elizabeth Cree,2
2357180,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,Carmen,2
2357180,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,The Magic Flute,2
2357180,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1612,$2500,Academy of Music,Written on Skin,2
2357180,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1612,$2500,Perelman Theater,Elizabeth Cree,2
262155,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$702,$1510,Academy of Music,Carmen,2
262155,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$702,$1510,Academy of Music,The Magic Flute,2
262155,2017-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$702,$1510,Academy of Music,Written on Skin,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Academy of Music,Carmen,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Academy of Music,The Magic Flute,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Academy of Music,Written on Skin,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Perelman Theater,Elizabeth Cree,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Perelman Theater,O17 Festival Artist,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Philadelphia Museum of Art,War Stories,2
971107,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1512,$1250,Tier 2 Lounge,Performance Reception Passes,2
582956,2017-04-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1200,Academy of Music,Carmen,2
582956,2017-04-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1200,Academy of Music,The Magic Flute,2
582956,2017-04-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1200,Academy of Music,Written on Skin,2
10447,2017-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$1004,Academy of Music,Carmen,2
10447,2017-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$1004,Academy of Music,The Magic Flute,2
10447,2017-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$1004,Academy of Music,Written on Skin,2
9952,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$1038,$1000,Academy of Music,Carmen,2
9952,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$1038,$1000,Academy of Music,The Magic Flute,2
9952,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$1038,$1000,Academy of Music,Written on Skin,2
69112,2017-05-30 00:00:00,1,Phone,Ticketing,Email Print at Home,$180,$1000,Philadelphia Museum of Art,War Stories,2
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Academy of Music,Carmen,2
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Academy of Music,The Magic Flute,2
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Academy of Music,Written on Skin,2
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Garden Restaurant,Performance Reception Passes,1
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Perelman Theater,Elizabeth Cree,1
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Perelman Theater,O17 Festival Artist,2
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Philadelphia Museum of Art,War Stories,1
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,The Barnes Foundation,The Wake World,1
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,The Wilma Theater,We Shall Not Be Moved,1
69529,2017-03-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1048,$1000,Tier 2 Lounge,Performance Reception Passes,2
115167,2017-03-05 00:00:00,1,Web,Ticketing Web Subs,Email Print at Home,$810,$1000,Academy of Music,Carmen,2
115167,2017-03-05 00:00:00,1,Web,Ticketing Web Subs,Email Print at Home,$810,$1000,Academy of Music,The Magic Flute,2
115167,2017-03-05 00:00:00,1,Web,Ticketing Web Subs,Email Print at Home,$810,$1000,Academy of Music,Written on Skin,2
272163,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1944,$1000,Academy of Music,Carmen,3
272163,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1944,$1000,Academy of Music,The Magic Flute,3
272163,2017-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$1944,$1000,Academy of Music,Written on Skin,3
379084,2017-06-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$972,$1000,Academy of Music,Carmen,2
379084,2017-06-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$972,$1000,Academy of Music,The Magic Flute,2
379084,2017-06-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$972,$1000,Academy of Music,Written on Skin,2
588887,2017-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$1000,Academy of Music,Carmen,2
588887,2017-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$1000,Academy of Music,The Magic Flute,2
588887,2017-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$1000,Academy of Music,Written on Skin,2
1435293,2017-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$1000,Academy of Music,Carmen,2
1435293,2017-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$1000,Academy of Music,The Magic Flute,2
1435293,2017-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$1000,Academy of Music,Written on Skin,2
1765623,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$2592,$1000,Academy of Music,Carmen,4
1765623,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$2592,$1000,Academy of Music,The Magic Flute,4
1765623,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$2592,$1000,Academy of Music,Written on Skin,4
1947549,2017-02-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1000,Academy of Music,Carmen,1
1947549,2017-02-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1000,Academy of Music,The Magic Flute,1
1947549,2017-02-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$648,$1000,Academy of Music,Written on Skin,1
1497664,2017-04-06 00:00:00,1,Phone,Ticketing,VIP,$256,$744,Academy of Music,The Marriage of Figaro,2
1497664,2017-04-06 00:00:00,1,Phone,Ticketing,VIP,$256,$744,Academy of Music Ballroom,Performance Reception Passes,2
150423,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$650,Academy of Music,Carmen,1
150423,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$650,Academy of Music,The Magic Flute,1
150423,2017-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$650,Academy of Music,Written on Skin,1
359921,2017-03-31 00:00:00,1,Mail,Ticketing,OP - US Mail,$1089,$550,Academy of Music,Carmen,3
359921,2017-03-31 00:00:00,1,Mail,Ticketing,OP - US Mail,$1089,$550,Academy of Music,The Magic Flute,3
359921,2017-03-31 00:00:00,1,Mail,Ticketing,OP - US Mail,$1089,$550,Academy of Music,Written on Skin,3
359921,2017-03-31 00:00:00,1,Mail,Ticketing,OP - US Mail,$1089,$550,Perelman Theater,Elizabeth Cree,2
359921,2017-03-31 00:00:00,1,Mail,Ticketing,OP - US Mail,$1089,$550,Philadelphia Museum of Art,War Stories,2
9161,2017-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,Carmen,2
9161,2017-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,The Magic Flute,2
9161,2017-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,Written on Skin,2
11390,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,Carmen,2
11390,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,The Magic Flute,2
11390,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$702,$500,Academy of Music,Written on Skin,2
17339,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$708,$500,Academy of Music,Carmen,2
17339,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$708,$500,Academy of Music,The Magic Flute,2
17339,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$708,$500,Academy of Music,Written on Skin,2
21869,2017-07-20 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$218,$500,Academy of Music,The Magic Flute,2
64081,2017-03-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$1476,$500,Academy of Music,Carmen,2
64081,2017-03-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$1476,$500,Academy of Music,The Magic Flute,2
64081,2017-03-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$1476,$500,Academy of Music,Written on Skin,2
64081,2017-03-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$1476,$500,Perelman Theater,Elizabeth Cree,1
64081,2017-03-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$1476,$500,Perelman Theater,O17 Festival Artist,2
84093,2017-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$648,$500,Academy of Music,Carmen,2
84093,2017-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$648,$500,Academy of Music,The Magic Flute,2
84093,2017-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$648,$500,Academy of Music,Written on Skin,2
86461,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$864,$500,Academy of Music,Carmen,2
86461,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$864,$500,Academy of Music,The Magic Flute,2
86461,2017-03-24 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$864,$500,Academy of Music,Written on Skin,2
87704,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$810,$500,Academy of Music,Carmen,2
87704,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$810,$500,Academy of Music,The Magic Flute,2
87704,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$810,$500,Academy of Music,Written on Skin,2
95082,2017-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$405,$500,Academy of Music,Carmen,1
95082,2017-03-21 00:00:00,2,Phone,Ticketing,OP - US Mail,$405,$500,Academy of Music,The Magic Flute,1
95082,2017-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$405,$500,Academy of Music,Written on Skin,1
106282,2017-04-05 00:00:00,2,Phone,Ticketing,OP - US Mail,$864,$500,Academy of Music,Carmen,4
106282,2017-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$864,$500,Academy of Music,The Magic Flute,2
106282,2017-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$864,$500,Academy of Music,Written on Skin,2
113192,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1038,$500,Academy of Music,Carmen,2
113192,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1038,$500,Academy of Music,The Magic Flute,2
113192,2017-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1038,$500,Academy of Music,Written on Skin,2
127628,2017-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$500,Academy of Music,Carmen,2
127628,2017-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$500,Academy of Music,The Magic Flute,2
127628,2017-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$500,Academy of Music,Written on Skin,2
138196,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$708,$500,Academy of Music,Carmen,2
138196,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$708,$500,Academy of Music,The Magic Flute,2
138196,2017-03-27 00:00:00,1,Mail,Ticketing,OP - US Mail,$708,$500,Academy of Music,Written on Skin,2
157371,2017-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$1416,$500,Academy of Music,Carmen,4
157371,2017-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$1416,$500,Academy of Music,The Magic Flute,4
157371,2017-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$1416,$500,Academy of Music,Written on Skin,4
170213,2017-02-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$702,$500,Academy of Music,Carmen,2
170213,2017-02-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$702,$500,Academy of Music,The Magic Flute,2
170213,2017-02-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$702,$500,Academy of Music,Written on Skin,2
208467,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1386,$500,Academy of Music,Carmen,2
208467,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1386,$500,Academy of Music,The Magic Flute,2
208467,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1386,$500,Academy of Music,Written on Skin,2
208467,2017-03-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1386,$500,Perelman Theater,O17 Festival Artist,2
269634,2017-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$486,$500,Academy of Music,Carmen,1
269634,2017-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$486,$500,Academy of Music,The Magic Flute,1
269634,2017-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$486,$500,Academy of Music,Written on Skin,1
388788,2017-03-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$500,Academy of Music,Carmen,2
388788,2017-03-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$500,Academy of Music,The Magic Flute,2
388788,2017-03-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$972,$500,Academy of Music,Written on Skin,2
416855,2017-03-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$500,Academy of Music,Carmen,2
416855,2017-03-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$500,Academy of Music,The Magic Flute,2
416855,2017-03-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$500,Academy of Music,Written on Skin,2
459239,2017-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$576,$500,Academy of Music,Carmen,2
459239,2017-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$576,$500,Academy of Music,The Magic Flute,2
459239,2017-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$576,$500,Academy of Music,Written on Skin,2
459239,2017-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$576,$500,Perelman Theater,O17 Festival Artist,2
550159,2017-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$264,$500,Academy of Music,Carmen,2
550159,2017-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$264,$500,Academy of Music,The Magic Flute,2
550159,2017-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$264,$500,Academy of Music,Written on Skin,2
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Academy of Music,Carmen,3
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Academy of Music,The Magic Flute,3
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Academy of Music,Written on Skin,3
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Perelman Theater,Elizabeth Cree,3
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Perelman Theater,O17 Festival Artist,5
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,Philadelphia Museum of Art,War Stories,2
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,The Barnes Foundation,The Wake World,2
701444,2017-03-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$1697,$500,The Wilma Theater,We Shall Not Be Moved,3
807622,2017-04-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$540,$500,Academy of Music,Carmen,2
807622,2017-04-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$540,$500,Academy of Music,The Magic Flute,2
807622,2017-04-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$540,$500,Academy of Music,Written on Skin,2
814983,2017-03-23 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1038,$500,Academy of Music,Carmen,2
814983,2017-03-23 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1038,$500,Academy of Music,The Magic Flute,2
814983,2017-03-23 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1038,$500,Academy of Music,Written on Skin,2
970983,2017-04-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$500,Academy of Music,Carmen,1
970983,2017-04-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$500,Academy of Music,The Magic Flute,1
970983,2017-04-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$324,$500,Academy of Music,Written on Skin,1
970984,2017-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1296,$500,Academy of Music,Carmen,2
970984,2017-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1296,$500,Academy of Music,The Magic Flute,2
970984,2017-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1296,$500,Academy of Music,Written on Skin,2
