owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,Academy of Music,Don Carlo,2
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,Academy of Music,Oscar,2
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,Academy of Music,The Barber of Seville,2
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,General Admission,40th Anniversary Voucher,2
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,Perelman,Ariadne auf Naxos,2
18251,2014-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$1044,$6000,Perelman,Charlie Parker's YARDBIRD,2
18319,2014-05-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$613,$5000,Academy of Music,Don Carlo,2
18319,2014-05-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$613,$5000,Academy of Music,The Barber of Seville,2
18319,2014-05-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$613,$5000,Perelman,Charlie Parker's YARDBIRD,2
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,Academy of Music,Don Carlo,4
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,Academy of Music,Oscar,4
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,Academy of Music,The Barber of Seville,4
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,General Admission,40th Anniversary Voucher,2
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,Perelman,Ariadne auf Naxos,2
39800,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$2958,$5000,Perelman,Charlie Parker's YARDBIRD,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,Academy of Music,Don Carlo,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,Academy of Music,Oscar,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,Academy of Music,The Barber of Seville,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,General Admission,40th Anniversary Voucher,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,Perelman,Ariadne auf Naxos,2
170213,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1014,$5000,Perelman,Charlie Parker's YARDBIRD,2
971124,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$3000,Academy of Music,Don Carlo,2
971124,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$3000,Academy of Music,Oscar,2
971124,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$3000,Academy of Music,The Barber of Seville,2
971610,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$3000,Academy of Music,Don Carlo,2
971610,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$3000,Academy of Music,Oscar,2
971610,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$3000,Academy of Music,The Barber of Seville,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,Academy of Music,Don Carlo,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,Academy of Music,Oscar,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,Academy of Music,The Barber of Seville,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,General Admission,40th Anniversary Voucher,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,Perelman,Ariadne auf Naxos,2
971916,2014-04-01 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$3000,Perelman,Charlie Parker's YARDBIRD,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,Academy of Music,Don Carlo,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,Academy of Music,Oscar,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,Academy of Music,The Barber of Seville,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,General Admission,40th Anniversary Voucher,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,Perelman,Ariadne auf Naxos,2
200933,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$2900,Perelman,Charlie Parker's YARDBIRD,2
970855,2014-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$2750,Academy of Music,Don Carlo,2
970855,2014-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$2750,Academy of Music,Oscar,2
970855,2014-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$2750,Academy of Music,The Barber of Seville,2
971684,2014-03-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$2500,Academy of Music,Don Carlo,2
971684,2014-03-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$2500,Academy of Music,Oscar,2
971684,2014-03-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$2500,Academy of Music,The Barber of Seville,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,Academy of Music,Don Carlo,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,Academy of Music,Oscar,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,Academy of Music,The Barber of Seville,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,General Admission,40th Anniversary Voucher,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,Perelman,Ariadne auf Naxos,2
294,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1668,$2000,Perelman,Charlie Parker's YARDBIRD,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,Academy of Music,Don Carlo,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,Academy of Music,Oscar,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,Academy of Music,The Barber of Seville,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,General Admission,40th Anniversary Voucher,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,Perelman,Ariadne auf Naxos,2
9057,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$894,$2000,Perelman,Charlie Parker's YARDBIRD,2
11647,2014-04-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$2580,$2000,Academy of Music,Don Carlo,4
11647,2014-04-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$2580,$2000,Academy of Music,Oscar,4
11647,2014-04-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$2580,$2000,Academy of Music,The Barber of Seville,4
15242,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2000,Academy of Music,Don Carlo,2
15242,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2000,Academy of Music,Oscar,2
15242,2014-03-19 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2000,Academy of Music,The Barber of Seville,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,Academy of Music,Don Carlo,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,Academy of Music,Oscar,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,Academy of Music,The Barber of Seville,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,General Admission,40th Anniversary Voucher,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,Perelman,Ariadne auf Naxos,2
971630,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$2000,Perelman,Charlie Parker's YARDBIRD,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,Academy of Music,Don Carlo,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,Academy of Music,Oscar,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,Academy of Music,The Barber of Seville,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,General Admission,40th Anniversary Voucher,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,Perelman,Ariadne auf Naxos,2
2357180,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1668,$2000,Perelman,Charlie Parker's YARDBIRD,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,Academy of Music,Don Carlo,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,Academy of Music,Oscar,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,Academy of Music,The Barber of Seville,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,General Admission,40th Anniversary Voucher,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,Perelman,Ariadne auf Naxos,2
78281,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$864,$1600,Perelman,Charlie Parker's YARDBIRD,2
17339,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$516,$1500,Academy of Music,Don Carlo,2
17339,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$516,$1500,Academy of Music,Oscar,2
17339,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$516,$1500,Academy of Music,The Barber of Seville,2
379084,2014-06-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1500,Academy of Music,Don Carlo,2
379084,2014-06-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1500,Academy of Music,Oscar,2
379084,2014-06-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1500,Academy of Music,The Barber of Seville,2
90965,2014-06-27 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$780,$1400,Academy of Music,Don Carlo,2
90965,2014-06-27 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$780,$1400,Academy of Music,Oscar,2
90965,2014-06-27 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$780,$1400,Academy of Music,The Barber of Seville,2
1220576,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$1400,Academy of Music,Don Carlo,2
1220576,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$1400,Academy of Music,Oscar,2
1220576,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$1400,Academy of Music,The Barber of Seville,2
186104,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1305,$1200,Academy of Music,Don Carlo,3
186104,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1305,$1200,Academy of Music,Oscar,3
186104,2014-04-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1305,$1200,Academy of Music,The Barber of Seville,4
8821,2014-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$1000,Academy of Music,Don Carlo,2
8821,2014-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$1000,Academy of Music,Oscar,2
8821,2014-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$1000,Academy of Music,The Barber of Seville,2
9952,2014-03-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1000,Academy of Music,Don Carlo,2
9952,2014-03-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1000,Academy of Music,Oscar,2
9952,2014-03-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$762,$1000,Academy of Music,The Barber of Seville,2
115167,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$952,$1000,Academy of Music,Don Carlo,2
115167,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$952,$1000,Academy of Music,Oscar,2
115167,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$952,$1000,Academy of Music,The Barber of Seville,2
115167,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$952,$1000,Perelman,Charlie Parker's YARDBIRD,2
221752,2014-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1015,$1000,Academy of Music,Don Carlo,2
221752,2014-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1015,$1000,Academy of Music,Oscar,2
221752,2014-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1015,$1000,Academy of Music,The Barber of Seville,3
221752,2014-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$1015,$1000,Perelman,Ariadne auf Naxos,2
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,Academy of Music,Don Carlo,3
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,Academy of Music,Oscar,3
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,Academy of Music,The Barber of Seville,3
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,General Admission,40th Anniversary Voucher,3
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,Perelman,Ariadne auf Naxos,3
272163,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2502,$1000,Perelman,Charlie Parker's YARDBIRD,3
619561,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$1000,Academy of Music,Don Carlo,2
619561,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$1000,Academy of Music,Oscar,2
619561,2014-04-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$1000,Academy of Music,The Barber of Seville,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,Academy of Music,Don Carlo,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,Academy of Music,Oscar,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,Academy of Music,The Barber of Seville,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,General Admission,40th Anniversary Voucher,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,Perelman,Ariadne auf Naxos,2
971107,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1140,$1000,Perelman,Charlie Parker's YARDBIRD,2
1207821,2014-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1935,$1000,Academy of Music,Don Carlo,3
1207821,2014-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1935,$1000,Academy of Music,Oscar,3
1207821,2014-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1935,$1000,Academy of Music,The Barber of Seville,3
2338036,2014-06-30 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$796,$1000,Academy of Music,Don Carlo,2
2338036,2014-06-30 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$796,$1000,Academy of Music,The Barber of Seville,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,Academy of Music,Don Carlo,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,Academy of Music,Oscar,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,Academy of Music,The Barber of Seville,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,General Admission,40th Anniversary Voucher,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,Perelman,Ariadne auf Naxos,2
459239,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$648,$900,Perelman,Charlie Parker's YARDBIRD,2
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,Academy of Music,Don Carlo,4
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,Academy of Music,Oscar,4
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,Academy of Music,The Barber of Seville,4
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,General Admission,40th Anniversary Voucher,2
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,Perelman,Ariadne auf Naxos,2
1510000,2014-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1542,$800,Perelman,Charlie Parker's YARDBIRD,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,Academy of Music,Don Carlo,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,Academy of Music,Oscar,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,Academy of Music,The Barber of Seville,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,General Admission,40th Anniversary Voucher,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,Perelman,Ariadne auf Naxos,2
1765623,2014-03-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1812,$800,Perelman,Charlie Parker's YARDBIRD,2
177287,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$787,Academy of Music,Don Carlo,2
177287,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$787,Academy of Music,Oscar,2
177287,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$787,Academy of Music,The Barber of Seville,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,Academy of Music,Don Carlo,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,Academy of Music,Oscar,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,Academy of Music,The Barber of Seville,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,General Admission,40th Anniversary Voucher,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,Perelman,Ariadne auf Naxos,2
970925,2014-03-28 00:00:00,1,Mail,Ticketing,Guest Services,$996,$700,Perelman,Charlie Parker's YARDBIRD,2
2052164,2014-07-21 00:00:00,1,Web,Ticketing,OP - Hold at Box Office,$676,$700,Academy of Music,The Barber of Seville,4
2052164,2014-07-21 00:00:00,1,Web,Ticketing,OP - Hold at Box Office,$676,$700,Perelman,Ariadne auf Naxos,4
15239,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$600,Academy of Music,Don Carlo,2
15239,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$600,Academy of Music,Oscar,2
15239,2014-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$600,Academy of Music,The Barber of Seville,2
95082,2014-03-31 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$516,$600,Academy of Music,Don Carlo,1
95082,2014-03-31 00:00:00,2,Walk Up,Ticketing,OP - US Mail,$516,$600,Academy of Music,Oscar,2
95082,2014-03-31 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$516,$600,Academy of Music,The Barber of Seville,1
95082,2014-03-31 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$516,$600,General Admission,40th Anniversary Voucher,1
95082,2014-03-31 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$516,$600,Perelman,Ariadne auf Naxos,1
95082,2014-03-31 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$516,$600,Perelman,Charlie Parker's YARDBIRD,1
152880,2014-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$960,$600,Academy of Music,Don Carlo,3
152880,2014-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$960,$600,Academy of Music,Oscar,3
152880,2014-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$960,$600,Academy of Music,The Barber of Seville,4
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,Academy of Music,Don Carlo,3
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,Academy of Music,Oscar,3
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,Academy of Music,The Barber of Seville,3
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,General Admission,40th Anniversary Voucher,3
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,Perelman,Ariadne auf Naxos,3
374264,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$1296,$600,Perelman,Charlie Parker's YARDBIRD,3
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,Academy of Music,Don Carlo,2
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,Academy of Music,Oscar,2
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,Academy of Music,The Barber of Seville,2
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,General Admission,40th Anniversary Voucher,2
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,Perelman,Ariadne auf Naxos,2
1193493,2014-04-09 00:00:00,1,Web,Ticketing,OP - US Mail,$900,$600,Perelman,Charlie Parker's YARDBIRD,2
3935,2014-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$636,$533,Academy of Music,Don Carlo,2
3935,2014-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$636,$533,Academy of Music,Oscar,2
3935,2014-03-25 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$636,$533,Academy of Music,The Barber of Seville,2
165057,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$288,$520,Academy of Music,Don Carlo,1
165057,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$288,$520,Academy of Music,Oscar,1
165057,2014-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$288,$520,Academy of Music,The Barber of Seville,1
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,Academy of Music,Don Carlo,2
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,Academy of Music,Oscar,2
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,Academy of Music,The Barber of Seville,2
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,General Admission,40th Anniversary Voucher,2
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,Perelman,Ariadne auf Naxos,2
84093,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$888,$515,Perelman,Charlie Parker's YARDBIRD,2
655,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$780,$500,Academy of Music,Don Carlo,2
655,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$780,$500,Academy of Music,Oscar,2
655,2014-05-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$780,$500,Academy of Music,The Barber of Seville,2
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,Academy of Music,Don Carlo,2
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,Academy of Music,Oscar,2
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,Academy of Music,The Barber of Seville,2
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,General Admission,40th Anniversary Voucher,1
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,Perelman,Ariadne auf Naxos,1
9161,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$807,$500,Perelman,Charlie Parker's YARDBIRD,1
10447,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$500,Academy of Music,Don Carlo,2
10447,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$500,Academy of Music,Oscar,2
10447,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$500,Academy of Music,The Barber of Seville,2
15914,2014-04-07 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$500,Academy of Music,Don Carlo,2
15914,2014-04-07 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$500,Academy of Music,Oscar,2
15914,2014-04-07 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$500,Academy of Music,The Barber of Seville,2
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,Academy of Music,Don Carlo,2
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,Academy of Music,Oscar,2
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,Academy of Music,The Barber of Seville,2
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,General Admission,40th Anniversary Voucher,1
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,Perelman,Ariadne auf Naxos,1
64081,2014-03-30 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1479,$500,Perelman,Charlie Parker's YARDBIRD,1
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,Academy of Music,Don Carlo,2
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,Academy of Music,Oscar,2
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,Academy of Music,The Barber of Seville,2
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,General Admission,40th Anniversary Voucher,2
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,Perelman,Ariadne auf Naxos,2
69529,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$894,$500,Perelman,Charlie Parker's YARDBIRD,2
79021,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$500,Academy of Music,Don Carlo,2
79021,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$500,Academy of Music,Oscar,2
79021,2014-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$780,$500,Academy of Music,The Barber of Seville,2
84134,2014-02-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$525,$500,Academy of Music,Don Carlo,1
