owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
2249854,2016-03-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$1626,$5000,Prince Theater,Third World Bunfight: Macbeth,2
31944,2016-03-31 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$4000,Academy of Music,Tancredi,2
31944,2016-03-31 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$4000,Academy of Music,The Marriage of Figaro,2
31944,2016-03-31 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$4000,Academy of Music,Turandot,2
48480,2016-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$4000,Academy of Music,Tancredi,4
48480,2016-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$4000,Academy of Music,The Marriage of Figaro,4
48480,2016-03-21 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$4000,Academy of Music,Turandot,4
3369,2016-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$2258,$3000,Academy of Music,Tancredi,4
3369,2016-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$2258,$3000,Academy of Music,The Marriage of Figaro,4
3369,2016-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$2258,$3000,Academy of Music,Turandot,4
3369,2016-04-08 00:00:00,1,Mail,Ticketing,OP - US Mail,$2258,$3000,Perelman Theater,Breaking the Waves,4
971124,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$858,$3000,Academy of Music,Tancredi,2
971124,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$858,$3000,Academy of Music,The Marriage of Figaro,2
971124,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$858,$3000,Academy of Music,Turandot,2
9306,2016-02-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,Tancredi,2
9306,2016-02-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,The Marriage of Figaro,2
9306,2016-02-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,Turandot,2
971630,2016-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$1000,$2500,Academy of Music,Tancredi,2
971630,2016-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$1000,$2500,Academy of Music,The Marriage of Figaro,2
971630,2016-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$1000,$2500,Academy of Music,Turandot,2
971630,2016-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$1000,$2500,Perelman Theater,Breaking the Waves,2
1220576,2016-03-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2500,Academy of Music,Tancredi,2
1220576,2016-03-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2500,Academy of Music,The Marriage of Figaro,2
1220576,2016-03-26 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2500,Academy of Music,Turandot,2
2026998,2016-03-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,Tancredi,2
2026998,2016-03-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,The Marriage of Figaro,2
2026998,2016-03-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$2500,Academy of Music,Turandot,2
2315545,2016-08-06 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$636,$2500,Academy of Music,Tancredi,4
2357180,2016-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1486,$2500,Academy of Music,Tancredi,2
2357180,2016-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1486,$2500,Academy of Music,The Marriage of Figaro,2
2357180,2016-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1486,$2500,Academy of Music,Turandot,2
2357180,2016-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1486,$2500,Perelman Theater,Breaking the Waves,2
198503,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2250,Academy of Music,Tancredi,2
198503,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2250,Academy of Music,The Marriage of Figaro,2
198503,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$2250,Academy of Music,Turandot,2
246046,2016-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$2250,Academy of Music,Tancredi,2
246046,2016-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$2250,Academy of Music,The Marriage of Figaro,2
246046,2016-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$2250,Academy of Music,Turandot,2
454727,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$942,$2250,Academy of Music,Tancredi,2
454727,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$942,$2250,Academy of Music,The Marriage of Figaro,2
454727,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$942,$2250,Academy of Music,Turandot,2
971684,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$2250,Academy of Music,Tancredi,2
971684,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$2250,Academy of Music,The Marriage of Figaro,2
971684,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$2250,Academy of Music,Turandot,2
15239,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$838,$1500,Academy of Music,Tancredi,2
15239,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$838,$1500,Academy of Music,The Marriage of Figaro,2
15239,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$838,$1500,Academy of Music,Turandot,2
15239,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$838,$1500,Perelman Theater,Breaking the Waves,2
970925,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$906,$1500,Academy of Music,Tancredi,2
970925,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$906,$1500,Academy of Music,The Marriage of Figaro,2
970925,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$906,$1500,Academy of Music,Turandot,2
970925,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$906,$1500,Perelman Theater,Breaking the Waves,2
970925,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$906,$1500,Prince Theater,Third World Bunfight: Macbeth,2
1107894,2016-03-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$642,$1300,Academy of Music,Tancredi,2
1107894,2016-03-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$642,$1300,Academy of Music,The Marriage of Figaro,2
1107894,2016-03-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$642,$1300,Academy of Music,Turandot,2
582956,2016-04-05 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$642,$1100,Academy of Music,Tancredi,2
582956,2016-04-05 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$642,$1100,Academy of Music,The Marriage of Figaro,2
582956,2016-04-05 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$642,$1100,Academy of Music,Turandot,2
9952,2016-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,Tancredi,2
9952,2016-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,The Marriage of Figaro,2
9952,2016-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,Turandot,2
79021,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,Tancredi,2
79021,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,The Marriage of Figaro,2
79021,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$942,$1000,Academy of Music,Turandot,2
121879,2016-06-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$215,$1000,Academy of Music,Turandot,1
139390,2016-08-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$161,$1000,Academy of Music,Turandot,1
221752,2016-04-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$1000,Academy of Music,Tancredi,2
221752,2016-04-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$1000,Academy of Music,The Marriage of Figaro,2
221752,2016-04-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$1000,Academy of Music,Turandot,2
272163,2016-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2037,$1000,Academy of Music,Tancredi,3
272163,2016-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2037,$1000,Academy of Music,The Marriage of Figaro,3
272163,2016-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2037,$1000,Academy of Music,Turandot,3
272163,2016-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$2037,$1000,Prince Theater,Third World Bunfight: Macbeth,3
374264,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$692,$1000,Academy of Music,Tancredi,2
374264,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$692,$1000,Academy of Music,The Marriage of Figaro,2
374264,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$692,$1000,Academy of Music,Turandot,2
374264,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$692,$1000,Perelman Theater,Breaking the Waves,2
379084,2016-06-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$924,$1000,Academy of Music,Tancredi,2
379084,2016-06-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$924,$1000,Academy of Music,The Marriage of Figaro,2
379084,2016-06-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$924,$1000,Academy of Music,Turandot,2
619561,2016-04-04 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1054,$1000,Academy of Music,Tancredi,2
619561,2016-04-04 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1054,$1000,Academy of Music,The Marriage of Figaro,2
619561,2016-04-04 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1054,$1000,Academy of Music,Turandot,2
619561,2016-04-04 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1054,$1000,Perelman Theater,Breaking the Waves,2
676304,2016-05-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1210,$1000,Academy of Music,Tancredi,2
676304,2016-05-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1210,$1000,Academy of Music,The Marriage of Figaro,2
676304,2016-05-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1210,$1000,Academy of Music,Turandot,2
676304,2016-05-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1210,$1000,Perelman Theater,Breaking the Waves,2
805539,2016-04-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$1358,$1000,Academy of Music,Tancredi,2
805539,2016-04-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$1358,$1000,Academy of Music,The Marriage of Figaro,2
805539,2016-04-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$1358,$1000,Academy of Music,Turandot,2
805539,2016-04-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$1358,$1000,Prince Theater,Third World Bunfight: Macbeth,2
971107,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$1120,$1000,Academy of Music,Tancredi,2
971107,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$1120,$1000,Academy of Music,The Marriage of Figaro,2
971107,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$1120,$1000,Academy of Music,Turandot,2
971107,2016-02-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$1120,$1000,Perelman Theater,Breaking the Waves,2
1765623,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$2848,$1000,Academy of Music,Tancredi,4
1765623,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$2848,$1000,Academy of Music,The Marriage of Figaro,4
1765623,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$2848,$1000,Academy of Music,Turandot,4
1765623,2016-02-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$2848,$1000,Perelman Theater,Breaking the Waves,2
2294417,2016-03-01 00:00:00,1,Internal Request,Ticketing,VIP,$500,$1000,Yardbird @ The Apollo,YARDBIRD at The Apollo,2
2307895,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1626,$1000,Academy of Music,Tancredi,2
2307895,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1626,$1000,Academy of Music,The Marriage of Figaro,2
2307895,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1626,$1000,Academy of Music,Turandot,2
2307895,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1626,$1000,Perelman Theater,Breaking the Waves,2
2307895,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$1626,$1000,Prince Theater,Third World Bunfight: Macbeth,2
2345709,2016-02-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$888,$1000,Academy of Music,Tancredi,2
2345709,2016-02-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$888,$1000,Academy of Music,The Marriage of Figaro,2
2345709,2016-02-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$888,$1000,Academy of Music,Turandot,2
2345709,2016-02-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$888,$1000,Perelman Theater,Breaking the Waves,2
2345709,2016-02-21 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$888,$1000,Prince Theater,Third World Bunfight: Macbeth,2
117473,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$924,$750,Academy of Music,Tancredi,2
117473,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$924,$750,Academy of Music,The Marriage of Figaro,2
117473,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$924,$750,Academy of Music,Turandot,2
95082,2016-03-14 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$473,$700,Academy of Music,Tancredi,1
95082,2016-03-14 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$473,$700,Academy of Music,The Marriage of Figaro,1
95082,2016-03-14 00:00:00,2,Walk Up,Ticketing,OP - US Mail,$473,$700,Academy of Music,Turandot,2
95082,2016-03-14 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$473,$700,Perelman Theater,Breaking the Waves,1
3935,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$694,Academy of Music,Tancredi,2
3935,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$694,Academy of Music,The Marriage of Figaro,2
3935,2016-03-12 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$694,Academy of Music,Turandot,2
165057,2016-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$267,$520,Academy of Music,Tancredi,1
165057,2016-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$267,$520,Academy of Music,The Marriage of Figaro,1
165057,2016-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$267,$520,Academy of Music,Turandot,1
10447,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$510,Academy of Music,Tancredi,2
10447,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$510,Academy of Music,The Marriage of Figaro,2
10447,2016-02-29 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1290,$510,Academy of Music,Turandot,2
2890,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$132,$500,Perelman Theater,Breaking the Waves,1
2890,2016-04-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$132,$500,Prince Theater,Third World Bunfight: Macbeth,1
9161,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$740,$500,Academy of Music,Tancredi,2
9161,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$740,$500,Academy of Music,The Marriage of Figaro,2
9161,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$740,$500,Academy of Music,Turandot,2
9161,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$740,$500,Perelman Theater,Breaking the Waves,1
11390,2016-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$696,$500,Academy of Music,Tancredi,2
11390,2016-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$696,$500,Academy of Music,The Marriage of Figaro,2
11390,2016-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$696,$500,Academy of Music,Turandot,2
15914,2016-04-05 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$500,Academy of Music,Tancredi,2
15914,2016-04-05 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$500,Academy of Music,The Marriage of Figaro,2
15914,2016-04-05 00:00:00,1,Mail,Ticketing,OP - US Mail,$696,$500,Academy of Music,Turandot,2
64081,2016-03-08 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1369,$500,Academy of Music,Tancredi,2
64081,2016-03-08 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1369,$500,Academy of Music,The Marriage of Figaro,2
64081,2016-03-08 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1369,$500,Academy of Music,Turandot,2
64081,2016-03-08 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1369,$500,Perelman Theater,Breaking the Waves,1
84093,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,Tancredi,2
84093,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,The Marriage of Figaro,2
84093,2016-02-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,Turandot,2
84134,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$500,$500,Academy of Music,Tancredi,1
84134,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$500,$500,Academy of Music,The Marriage of Figaro,1
84134,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$500,$500,Academy of Music,Turandot,1
84134,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$500,$500,Perelman Theater,Breaking the Waves,1
86461,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$1054,$500,Academy of Music,Tancredi,2
86461,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$1054,$500,Academy of Music,The Marriage of Figaro,2
86461,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$1054,$500,Academy of Music,Turandot,2
86461,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$1054,$500,Perelman Theater,Breaking the Waves,2
97720,2016-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$642,$500,Academy of Music,Tancredi,2
97720,2016-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$642,$500,Academy of Music,The Marriage of Figaro,2
97720,2016-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$642,$500,Academy of Music,Turandot,2
106282,2016-04-06 00:00:00,2,Phone,Ticketing,OP - US Mail,$858,$500,Academy of Music,Tancredi,4
106282,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$500,Academy of Music,The Marriage of Figaro,2
106282,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$500,Academy of Music,Turandot,2
109057,2016-05-18 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$348,$500,Academy of Music,Tancredi,1
109057,2016-05-18 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$348,$500,Academy of Music,The Marriage of Figaro,1
109057,2016-05-18 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$348,$500,Academy of Music,Turandot,1
112669,2016-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$895,$500,Academy of Music,Tancredi,1
112669,2016-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$895,$500,Academy of Music,The Marriage of Figaro,2
112669,2016-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$895,$500,Academy of Music,Turandot,2
138196,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,Tancredi,2
138196,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,The Marriage of Figaro,2
138196,2016-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$642,$500,Academy of Music,Turandot,2
150423,2016-02-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$400,$500,Academy of Music,Tancredi,1
150423,2016-02-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$400,$500,Academy of Music,The Marriage of Figaro,1
150423,2016-02-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$400,$500,Academy of Music,Turandot,1
150423,2016-02-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$400,$500,Perelman Theater,Breaking the Waves,1
157371,2016-04-06 00:00:00,1,Mail,Ticketing,OP - US Mail,$1568,$500,Academy of Music,Tancredi,4
157371,2016-04-06 00:00:00,1,Mail,Ticketing,OP - US Mail,$1568,$500,Academy of Music,The Marriage of Figaro,4
157371,2016-04-06 00:00:00,1,Mail,Ticketing,OP - US Mail,$1568,$500,Academy of Music,Turandot,4
157371,2016-04-06 00:00:00,1,Mail,Ticketing,OP - US Mail,$1568,$500,Perelman Theater,Breaking the Waves,4
170213,2016-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$892,$500,Academy of Music,Tancredi,2
170213,2016-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$892,$500,Academy of Music,The Marriage of Figaro,2
170213,2016-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$892,$500,Academy of Music,Turandot,2
170213,2016-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$892,$500,Perelman Theater,Breaking the Waves,2
269634,2016-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$560,$500,Academy of Music,Tancredi,1
269634,2016-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$560,$500,Academy of Music,The Marriage of Figaro,1
269634,2016-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$560,$500,Academy of Music,Turandot,1
269634,2016-03-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$560,$500,Perelman Theater,Breaking the Waves,1
272054,2016-12-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$500,Academy of Music,Tancredi,4
317871,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$1680,$500,Academy of Music,Tancredi,3
317871,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$1680,$500,Academy of Music,The Marriage of Figaro,3
317871,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$1680,$500,Academy of Music,Turandot,3
317871,2016-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$1680,$500,Perelman Theater,Breaking the Waves,3
359921,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$984,$500,Academy of Music,Tancredi,3
359921,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$984,$500,Academy of Music,The Marriage of Figaro,3
359921,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$984,$500,Academy of Music,Turandot,3
359921,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$984,$500,Perelman Theater,Breaking the Waves,2
359921,2016-03-14 00:00:00,1,Mail,Ticketing,OP - US Mail,$984,$500,Prince Theater,Third World Bunfight: Macbeth,2
388788,2016-02-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$924,$500,Academy of Music,Tancredi,2
388788,2016-02-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$924,$500,Academy of Music,The Marriage of Figaro,2
388788,2016-02-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$924,$500,Academy of Music,Turandot,2
459239,2016-04-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$592,$500,Academy of Music,Tancredi,2
459239,2016-04-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$592,$500,Academy of Music,The Marriage of Figaro,2
459239,2016-04-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$592,$500,Academy of Music,Turandot,2
459239,2016-04-03 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$592,$500,Perelman Theater,Breaking the Waves,2
550159,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$352,$500,Academy of Music,Tancredi,2
550159,2016-03-15 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$352,$500,Academy of Music,The Marriage of Figaro,2
