owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
104044,2015-08-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$285,$0,Academy of Music,The Elixir of Love,1
104113,2015-04-21 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
104569,2015-11-30 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$488,$0,Academy of Music,Cold Mountain,4
104569,2015-04-29 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Don Carlo,2
104569,2015-04-29 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music Ballroom,Reception Passes,2
104569,2015-12-22 00:00:00,1,Mail,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Elixir of Love,2
104569,2015-09-10 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$30,$0,General Admission,ANDY: A Popera,1
104867,2015-09-14 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$69,$0,Academy of Music,La traviata,1
105672,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,Cold Mountain,2
105672,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,La traviata,2
105672,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,The Elixir of Love,2
105985,2015-01-28 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
105985,2015-09-19 00:00:00,1,Internal Request,Ticketing,OP - Hold at Box Office,$0,$0,General Admission,ANDY: A Popera,0
105985,2015-05-27 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
105985,2015-08-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$42,$0,General Admission,ANDY: A Popera,2
106533,2015-04-06 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
106971,2015-03-15 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$0,$0,General Admission,CIR Master Class,2
106971,2015-03-16 00:00:00,1,Walk Up,Ticketing,Guest Services,$0,$0,Academy of Music,Don Carlo,2
107120,2015-05-02 00:00:00,1,Default Channel,xxTP Phone Sales,Hold at Box Office,$139,$0,Academy of Music,Don Carlo,1
107729,2015-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$0,Academy of Music,Cold Mountain,4
107729,2015-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$0,Academy of Music,La traviata,4
107729,2015-02-26 00:00:00,1,Mail,Ticketing,OP - US Mail,$2580,$0,Academy of Music,The Elixir of Love,4
107729,2015-10-02 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,La traviata,4
107729,2015-02-03 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,In Conversation: David Daniels,1
108043,2015-10-14 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
108264,2015-02-03 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$46.5,$0,Academy of Music,Oscar,1
108313,2015-05-02 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$58,$0,Academy of Music,Don Carlo,2
108313,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,G/A 6000,In Recital: EO/MR,0
108313,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,G/A 6000,Spiritual Sketches,2
108313,2015-02-26 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$20,$0,G/A 6000,In Recital: EO/MR,2
108313,2015-10-15 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
108541,2015-10-09 00:00:00,1,Default Channel,xxTP App/Web Sales,Hold at Box Office,$68,$0,Academy of Music,La traviata,2
108791,2015-08-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$150,$0,Academy of Music,Cold Mountain,2
108791,2015-08-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$150,$0,General Admission,ANDY: A Popera,4
108961,2015-03-13 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$225,$0,Perelman,Charlie Parker's YARDBIRD,3
109026,2015-04-30 00:00:00,1,Internal Request,Ticketing,Email Print at Home,$0,$0,Academy of Music,Don Carlo,1
109057,2015-10-05 00:00:00,1,Email,Ticketing,Guest Services,$0,$0,Academy of Music,La traviata,1
109155,2015-01-18 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$258,$0,Academy of Music,Oscar,2
109155,2015-07-29 00:00:00,1,Mobile,xxTP App/Web Sales,Email Print at Home,$358,$0,Academy of Music,La traviata,2
109202,2015-08-19 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$178,$0,Academy of Music,La traviata,2
109339,2015-05-26 00:00:00,2,Phone,Ticketing,OP - US Mail,$860,$0,Academy of Music,La traviata,4
109339,2015-05-26 00:00:00,2,Phone,Ticketing,OP - US Mail,$860,$0,Academy of Music,The Elixir of Love,4
109339,2015-08-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
109484,2015-09-17 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$318,$0,Academy of Music,La traviata,2
109673,2015-01-22 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$138,$0,Academy of Music,Oscar,2
109673,2015-03-10 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$0,$0,General Admission,CIR Master Class,1
109754,2015-01-06 00:00:00,1,Phone,Ticketing,Guest Services,$100,$0,General Admission,Backstage Pass,2
109760,2015-09-04 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$261,$0,Academy of Music,La traviata,2
109904,2015-09-02 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,6
109930,2015-11-10 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$138,$0,Academy of Music,Cold Mountain,2
109997,2015-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$138,$0,Academy of Music,Cold Mountain,1
109997,2015-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$138,$0,Academy of Music,La traviata,1
110462,2015-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,Cold Mountain,2
110462,2015-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,La traviata,2
110462,2015-02-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$198,$0,Academy of Music,The Elixir of Love,2
110462,2015-08-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
110462,2015-08-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Elixir of Love,2
110462,2015-10-07 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,8
110746,2015-03-30 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
110797,2015-09-20 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$178,$0,Academy of Music,La traviata,2
110919,2015-09-29 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,4
110967,2015-01-22 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$298,$0,Academy of Music,Don Carlo,2
111135,2015-08-27 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$267,$0,Academy of Music,La traviata,3
111188,2015-05-05 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$130,$0,Perelman,Charlie Parker's YARDBIRD,2
111536,2015-09-24 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,6
111848,2015-09-08 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$865,$0,Academy of Music,La traviata,5
111848,2015-09-14 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$258,$0,Academy of Music,La traviata,2
111848,2015-10-05 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$139,$0,Academy of Music,La traviata,1
111997,2015-04-30 00:00:00,1,Default Channel,xxTP App/Web Sales,Hold at Box Office,$133,$0,Academy of Music,Don Carlo,2
112175,2015-09-23 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$0,$0,Independence Mall,Opera on the Mall: La traviata,4
112453,2015-02-05 00:00:00,1,Email,Ticketing,OP - Will Call,$0,$0,Academy of Music Ballroom,Reception Passes,2
112453,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$951,$0,Academy of Music,Cold Mountain,2
112453,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$951,$0,Academy of Music,La traviata,2
112453,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$951,$0,Academy of Music,The Elixir of Love,2
112453,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$951,$0,General Admission,$50 Bonus Voucher,2
112453,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$951,$0,Perelman Theater,Capriccio,2
112525,2015-08-04 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$298,$0,Academy of Music,Cold Mountain,2
112562,2015-05-01 00:00:00,1,Default Channel,xxTP App/Web Sales,Hold at Box Office,$61.5,$0,Academy of Music,Don Carlo,1
112562,2015-10-05 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$76.5,$0,Academy of Music,La traviata,1
112651,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$618,$0,Academy of Music,Cold Mountain,2
112651,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$618,$0,Academy of Music,La traviata,2
112651,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$618,$0,Academy of Music,The Elixir of Love,2
112651,2015-01-26 00:00:00,2,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,4
112669,2015-09-30 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,3
112683,2015-08-18 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$358,$0,Academy of Music,Cold Mountain,2
112876,2015-02-02 00:00:00,2,Default Channel,xxTP App/Web Sales,Email Print at Home,$507,$0,Academy of Music,Oscar,3
112876,2015-08-25 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$318,$0,Academy of Music,Cold Mountain,2
112909,2015-07-08 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$190,$0,Academy of Music,Cold Mountain,2
112909,2015-07-08 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$190,$0,General Admission,ANDY: A Popera,2
112909,2015-01-22 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,A Taste of Opera: Oscar,2
113088,2015-05-29 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,The Loft on Tier 1,Reception Passes,1
113088,2015-04-10 00:00:00,1,Walk Up,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Don Carlo,1
113096,2015-01-16 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$87,$0,Perelman,Charlie Parker's YARDBIRD,2
113099,2015-06-01 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,0
113175,2015-09-08 00:00:00,1,Email,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
113175,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$1479,$0,Academy of Music,Cold Mountain,2
113175,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$1479,$0,Academy of Music,La traviata,2
113175,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$1479,$0,Academy of Music,The Elixir of Love,2
113175,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$1479,$0,General Admission,$50 Bonus Voucher,2
113175,2015-02-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$1479,$0,Perelman Theater,Capriccio,2
113192,2015-03-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Ariadne auf Naxos,0
113192,2015-05-04 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
113192,2015-06-03 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
113194,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Cold Mountain,2
113194,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$0,Academy of Music,La traviata,2
113194,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$1290,$0,Academy of Music,The Elixir of Love,2
113194,2015-09-28 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
113260,2015-03-03 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,General Admission,CIR Master Class,2
113260,2015-06-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$476,$0,Academy of Music,Cold Mountain,1
113260,2015-06-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$476,$0,Academy of Music,La traviata,1
113260,2015-06-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$476,$0,Academy of Music,The Elixir of Love,1
113260,2015-06-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$476,$0,General Admission,$50 Bonus Voucher,1
113260,2015-06-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$476,$0,Perelman Theater,Capriccio,1
113260,2015-10-06 00:00:00,1,Walk Up,Ticketing,Guest Services,$0,$0,Academy of Music,La traviata,1
113285,2015-02-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$106,$0,Academy of Music,Oscar,1
113285,2015-09-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$105,$0,Academy of Music,La traviata,2
113432,2015-02-03 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$418,$0,Academy of Music,Oscar,2
113469,2015-10-06 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,La traviata,2
113469,2015-10-06 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music Ballroom,Reception Passes,2
113495,2015-04-23 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$123,$0,Academy of Music,Don Carlo,2
113495,2015-10-07 00:00:00,1,Default Channel,xxTP App/Web Sales,Hold at Box Office,$153,$0,Academy of Music,La traviata,2
113495,2015-03-03 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,General Admission,CIR Master Class,2
113495,2015-08-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$445,$0,Academy of Music,Cold Mountain,2
113495,2015-08-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$445,$0,General Admission,ANDY: A Popera,2
113495,2015-08-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$445,$0,Perelman Theater,Capriccio,2
113495,2015-06-02 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$30,$0,G/A 6000,Spiritual Sketches,2
113602,2015-06-03 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Perelman Theater,Dress Rehearsals,12
113602,2015-09-30 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,6
113602,2015-05-26 00:00:00,1,Phone,Ticketing,Guest Services,$618,$0,Academy of Music,Cold Mountain,2
113602,2015-05-26 00:00:00,1,Phone,Ticketing,Guest Services,$618,$0,Academy of Music,La traviata,2
113602,2015-05-26 00:00:00,1,Phone,Ticketing,Guest Services,$618,$0,Academy of Music,The Elixir of Love,2
113634,2015-01-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
113634,2015-09-02 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,3
113640,2015-01-11 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$281,$0,Academy of Music,Oscar,2
113640,2015-03-28 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$378,$0,Academy of Music,Don Carlo,2
113707,2015-10-06 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$298,$0,Academy of Music,La traviata,2
113805,2015-04-28 00:00:00,1,Default Channel,xxTP Phone Sales,Hold at Box Office,$298,$0,Academy of Music,Don Carlo,2
113829,2015-09-02 00:00:00,1,Web,Ticketing Web Stbs,OP - US Mail,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
114504,2015-03-25 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$198,$0,Academy of Music,Don Carlo,2
114670,2015-03-23 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,G/A 6000,In Recital: EO/MR,0
114670,2015-03-23 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,G/A 6000,Spiritual Sketches,2
114670,2015-02-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$20,$0,G/A 6000,In Recital: EO/MR,2
114932,2015-03-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,Cold Mountain,2
114932,2015-03-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,La traviata,2
114932,2015-03-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,The Elixir of Love,2
114932,2015-04-24 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Don Carlo,2
115321,2015-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
115428,2015-04-29 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$476,$0,Academy of Music,Don Carlo,4
115429,2015-01-30 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
115429,2015-04-20 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
115429,2015-03-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$697,$0,Academy of Music,La traviata,2
115429,2015-03-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$697,$0,Academy of Music,The Elixir of Love,2
115429,2015-03-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$697,$0,Perelman Theater,Capriccio,2
115456,2015-03-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,Cold Mountain,2
115456,2015-03-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,La traviata,2
115456,2015-03-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$618,$0,Academy of Music,The Elixir of Love,2
115456,2015-09-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Cold Mountain,2
115456,2015-10-05 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,La traviata,2
115587,2015-03-10 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$0,$0,General Admission,CIR Master Class,1
115711,2015-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$216,$0,Academy of Music,Cold Mountain,2
115711,2015-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$216,$0,Academy of Music,La traviata,2
115711,2015-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$216,$0,Academy of Music,The Elixir of Love,2
115719,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$201.5,$0,Academy of Music,Cold Mountain,1
115719,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$201.5,$0,Academy of Music,La traviata,1
115719,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$201.5,$0,Perelman Theater,Capriccio,1
115724,2015-09-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$348,$0,Academy of Music,La traviata,2
115724,2015-09-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$348,$0,Academy of Music,The Elixir of Love,2
115782,2015-02-09 00:00:00,1,Email,Ticketing,OP - Will Call,$0,$0,Academy of Music Ballroom,Reception Passes,2
115964,2015-03-11 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1029,$0,Academy of Music,Cold Mountain,2
115964,2015-03-11 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1029,$0,Academy of Music,La traviata,2
115964,2015-03-11 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1029,$0,Academy of Music,The Elixir of Love,2
115964,2015-03-11 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1029,$0,General Admission,$50 Bonus Voucher,2
115964,2015-03-11 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$1029,$0,Perelman Theater,Capriccio,2
116048,2015-02-03 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Perelman,Ariadne auf Naxos,1
116048,2015-02-03 00:00:00,1,Email,Ticketing,OP - Will Call,$0,$0,Academy of Music Ballroom,Reception Passes,1
116048,2015-03-19 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,1
116048,2015-09-29 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,1
116048,2015-10-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$39,$0,Academy of Music,La traviata,2
116048,2015-10-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$39,$0,General Admission,$50 Bonus Voucher,0
116048,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$322,$0,Academy of Music,Cold Mountain,1
116048,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$322,$0,Academy of Music,La traviata,1
116048,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$322,$0,Academy of Music,The Elixir of Love,1
116048,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$322,$0,General Admission,$50 Bonus Voucher,1
116048,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$322,$0,Perelman Theater,Capriccio,1
116105,2015-09-11 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$210,$0,Perelman Theater,Capriccio,2
116105,2015-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Cold Mountain,2
116105,2015-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,La traviata,2
116105,2015-03-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,The Elixir of Love,2
116112,2015-09-09 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
116126,2015-09-19 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$178,$0,Academy of Music,La traviata,2
116216,2015-08-03 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$398,$0,Academy of Music,Cold Mountain,2
116216,2015-08-05 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$398,$0,Academy of Music,Cold Mountain,2
116317,2015-07-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$96,$0,Academy of Music,The Elixir of Love,1
116337,2015-01-13 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,A Taste of Opera: Oscar,2
116519,2015-01-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,General Admission,In Conversation: David Daniels,2
116519,2015-02-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$94.5,$0,Perelman,Charlie Parker's YARDBIRD,1
116519,2015-05-11 00:00:00,1,Phone,Ticketing,Email Print at Home,$15,$0,G/A 6000,Spiritual Sketches,1
116519,2015-02-24 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,CIR Master Class,3
116590,2015-09-12 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$814,$0,Academy of Music,La traviata,2
116601,2015-03-06 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$537,$0,Academy of Music,Cold Mountain,2
116601,2015-03-06 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$537,$0,Academy of Music,La traviata,2
116601,2015-03-06 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$537,$0,Academy of Music,The Elixir of Love,2
116601,2015-03-06 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$537,$0,General Admission,$50 Bonus Voucher,2
116601,2015-03-06 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$537,$0,Perelman Theater,Capriccio,2
116686,2015-01-22 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
116686,2015-02-27 00:00:00,1,Phone,Ticketing,Email Print at Home,$9,$0,Academy of Music,Don Carlo,1
116766,2015-06-08 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,0
116766,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$297,$0,Academy of Music,Cold Mountain,2
116766,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$297,$0,Academy of Music,La traviata,2
116766,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$297,$0,Academy of Music,The Elixir of Love,2
116766,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$297,$0,General Admission,$50 Bonus Voucher,2
116766,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$297,$0,Perelman Theater,Capriccio,2
116766,2015-02-27 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Perelman,Ariadne auf Naxos,2
116996,2015-05-05 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$230,$0,Perelman,Charlie Parker's YARDBIRD,2
116996,2015-09-14 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
116996,2015-01-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
116996,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$840,$0,Academy of Music,Cold Mountain,2
116996,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$840,$0,Academy of Music,La traviata,2
116996,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$840,$0,Academy of Music,The Elixir of Love,2
116996,2015-04-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
117280,2015-08-26 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,3
117280,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$954,$0,Academy of Music,Cold Mountain,3
117280,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$954,$0,Academy of Music,La traviata,3
117280,2015-03-17 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$954,$0,Academy of Music,The Elixir of Love,3
117443,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,Cold Mountain,2
117443,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,La traviata,2
117443,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,The Elixir of Love,2
